tweetId,tweetReply,tweetRetweet,tweetLike,tweetView,topReply,topRetweet,topLike,topView,replyReply,replyRetweet,replyLike,replyView,webAccess,webComment,webOrder,webRate,webUser,tweetFollower,tweetFollowing,userFollower,userFollowing
663d772d1f93ff9d15b79a28,378,443,984,102806,66,53,101,7323,0,0,0,0,0,0,0,0,0,6765,495,0,5
663d772c1f93ff9d15b79a24,18,18,107,27722,21,19,292,1088868,0,0,0,0,0,0,0,0,0,3100,2147,0,5
663d772c1f93ff9d15b79a20,631,461,642,30702,5,4,32,58425,0,0,0,0,0,0,0,0,0,631,17,0,5
663d772c1f93ff9d15b79a1c,307,1305,6513,477211,11,9,261,11365,0,0,0,0,0,0,0,0,0,87000,1358,0,5
663d772b1f93ff9d15b79a18,248,761,2809,274006,1,5,200,4989,0,0,0,7,0,0,0,0,0,519700,429,0,5
663d772b1f93ff9d15b79a14,40,197,1303,47093,19,127,247,863572,0,0,0,0,0,0,0,0,0,111500,2456,0,5
663d772b1f93ff9d15b79a10,108,375,1188,38457,9,0,51,1374,0,0,0,0,0,0,0,0,0,81400,3041,0,5
663d772a1f93ff9d15b79a0c,55,202,801,183139,754,400,3708,1870643,0,0,0,0,0,0,0,0,0,519700,429,0,5
663d772a1f93ff9d15b79a08,61,234,10073,92,5,14,466,3,0,0,0,0,0,0,0,0,0,416700,144,0,5
663d772a1f93ff9d15b79a04,482,1924,7253,172,39,135,684,30,0,0,0,0,0,0,0,0,0,390200,2204,0,5
663d772a1f93ff9d15b79a00,1373,1732,12667,248720,37,24,319,960994,0,0,0,0,0,0,0,0,0,213700,909,0,5
663d090b6c1f755b20e7eb1a,942,4795,13125,16,18,31,332,332,0,0,0,0,0,0,0,0,0,697100,22900,0,5
663d090b6c1f755b20e7eb16,66,408,1030,4,0,2,6,1,0,0,0,0,0,0,0,0,0,717100,562,0,5
663d090a6c1f755b20e7eb12,131,637,2070,33,3,1,44,44,0,0,0,0,0,0,0,0,0,20000000,1686,0,5
663d090a6c1f755b20e7eb0e,109,375,442,1,0,4,8,8,0,0,0,0,0,0,0,0,0,8787,9159,0,5
663d090a6c1f755b20e7eb0a,98,71,468,5,16,1,77,77,0,0,0,0,0,0,0,0,0,112600,5865,0,5
663d090a6c1f755b20e7eb06,103,358,2985,9,177,126,1978,5471326,0,0,0,0,0,0,0,0,0,101700,215,0,5
663d09096c1f755b20e7eb02,1783,4007,13097,30,3,0,3,3,0,0,0,0,0,0,0,0,0,788900,2158,0,5
663d01b26c1f755b20e7e8fa,18,27,107,15499,1,11,47,158946,0,0,0,0,0,0,0,0,0,3.501,99,0,5
663d01b26c1f755b20e7e8f6,35,1021,11213,337365,0,0,7,833,0,0,0,0,0,0,0,0,0,817,275,0,5
663d01b16c1f755b20e7e8f2,31,40,73,11889,2,2,54,290020,0,0,0,0,0,0,0,0,0,179,464,0,5
663d01b16c1f755b20e7e8ee,26,9,207,8124,1,11,47,159008,0,0,0,0,0,0,0,0,0,9.68,52,0,5
663d01b16c1f755b20e7e8ea,29,1367,13880,373961,14,4,132,192394,0,0,0,0,0,0,0,0,0,8.274,2.208,0,5
663cfd8a6c1f755b20e7e892,229,414,1141,181226,9,4,194,8202,0,0,0,0,0,0,0,0,0,2871,129,0,5
663cfd8a6c1f755b20e7e88e,16,340,2062,19065,63,25,409,1512908,0,0,0,0,0,0,0,0,0,100,106,0,5
663cfd8a6c1f755b20e7e888,32,96,385,33856,3,12,41,165003,0,0,0,0,0,0,0,0,0,2162,28,0,5
663cfd8a6c1f755b20e7e883,142,9322,33708,855222,6,10,357,11462,0,0,0,0,0,0,0,0,0,218,15,0,5
663cfd896c1f755b20e7e87e,480,1355,526,28927,162,221,2673,4444207,0,0,0,0,0,0,0,0,0,301,77,0,5
663cfd896c1f755b20e7e87a,12,55,246,18849,35,26,371,2245060,0,0,0,0,0,0,0,0,0,829,159,0,5
663cfd896c1f755b20e7e876,63,29,183,14399,24,32,757,1696360,0,0,0,24,0,0,0,0,0,204,59,0,5
663cfd896c1f755b20e7e872,96,4085,11574,756134,12,67,544,21020,0,0,0,0,0,0,0,0,0,816,581,0,5
663cfd896c1f755b20e7e86e,4856,29830,50253,2251580,56,547,3767,107683,0,0,0,0,0,0,0,0,0,171,982,0,5
663cfd886c1f755b20e7e86a,15,271,988,14044,1,0,10,424,0,0,0,0,0,0,0,0,0,144,225,0,5
663cfd886c1f755b20e7e866,463,66585,568859,7620952,2,65,18579,629440,0,0,0,0,0,0,0,0,0,2.011,1.374,0,5
663cfa1a6c1f755b20e7e605,13,0,88,3118,7,0,30,68286,0,0,0,2,0,0,0,0,0,7317,2216,39,39
663cfa1a6c1f755b20e7e601,35,30,83,1805,7,0,30,68286,0,0,0,1,0,0,0,0,0,4960,2113,39,39
663cfa196c1f755b20e7e5fd,55,191,2786,11,11,12,910,1,0,0,0,1,0,0,0,0,0,2362,221,39,39
663cf9df6c1f755b20e7e5f8,118,1846,3973,17,1,2,6,6,0,0,0,1,0,0,0,0,0,11000,5006,39,39
663cf9df6c1f755b20e7e5f4,28,58,263,2,1,2,16,16,0,0,0,1,0,0,0,0,0,7087,4447,39,39
663cf9de6c1f755b20e7e5f0,13,52,226,5379,1,0,3,56,0,0,0,1,0,0,0,0,0,1528,686,39,39
663cf9de6c1f755b20e7e5e9,15,27,157,157,1,0,3,3,0,0,0,1,0,0,0,0,0,5658,756,39,39
663cf9de6c1f755b20e7e5e5,12,24,79,79,1,0,3,3,0,0,0,1,0,0,0,0,0,9856,174,39,39
663cf9ae6c1f755b20e7e5e0,162,262,3156,55014,63,25,408,1510460,0,0,0,2,0,0,0,0,0,2171,1148,39,39
663cf9ae6c1f755b20e7e5dc,67,1990,21483,371000,915,495,3856,1743019,0,0,0,1,0,0,0,0,0,139300,520,39,39
663cf9ad6c1f755b20e7e5d8,16,109,673,11156,1103,733,5728,2973741,0,0,0,0,0,0,0,0,0,5231,121,39,39
663cf9ad6c1f755b20e7e5d1,22,98,596,7937,1,2,15,45441,0,0,1,3,0,0,0,0,0,5231,121,39,39
663cf9ad6c1f755b20e7e5cd,21,62,507,16662,0,1,0,111,0,0,0,0,0,0,0,0,0,7877,50,39,39
663cf9ac6c1f755b20e7e5c9,15,103,834,13220,68,121,558,1504760,0,0,1,3,0,0,0,0,0,5231,121,39,39
663cf74a6c1f755b20e7e58a,14,29,74,3454,1,5,15,459,0,0,0,0,0,0,0,0,0,2073,176,0,30
663cf74a6c1f755b20e7e586,19,33,149,7695,21,28,99,216439,0,0,0,0,0,0,0,0,0,448,678,0,30
663cf74a6c1f755b20e7e582,18,14,36,36,7,0,28,65549,0,0,0,0,0,0,0,0,0,2586,3361,0,30
663cf7496c1f755b20e7e57e,48,289,1889,52,204,32,918,1778478,0,0,0,3,0,0,0,0,0,2067,768,0,30
663cf7496c1f755b20e7e57a,50,16,255,255,72,77,686,1193418,0,0,0,0,0,0,0,0,0,2046,261,0,30
663cf7496c1f755b20e7e576,21,47,314,1,1,0,1,1,0,0,0,0,0,0,0,0,0,14500,9258,0,30
663cf7496c1f755b20e7e572,15,342,2047,55,26,10,79,271015,0,0,0,0,0,0,0,0,0,6744,1704,0,30
663cf7486c1f755b20e7e56e,15,3,51,51,19,7,129,281575,0,0,0,0,0,0,0,0,0,1408,626,0,30
663cf7486c1f755b20e7e56a,21,211,1792,66,1,1,34,2,0,0,0,0,0,0,0,0,0,11400,1237,0,30
663cf7486c1f755b20e7e566,17,46,62,2938,14,26,192,680776,0,0,0,1,0,0,0,0,0,5038,4342,0,30
663cf7476c1f755b20e7e562,13,11,24,389,3,8,25,144238,0,0,0,0,0,0,0,0,0,5437,1058,0,30
663cf7476c1f755b20e7e55e,15,25,61,1148,753,395,3694,1860467,0,0,0,0,0,0,0,0,0,20500,18900,0,30
663cf7476c1f755b20e7e55a,16,76,661,13158,22,39,124,147303,0,0,0,1,0,0,0,0,0,5005,944,0,30
663cf7466c1f755b20e7e556,24,17,56,683,15,22,441,1529484,0,0,0,0,0,0,0,0,0,4401,3481,0,30
663cf7466c1f755b20e7e552,25,1308,2170,85046,20,17,382,1347160,0,0,0,0,0,0,0,0,0,5136,794,0,30
663cf3ba6c1f755b20e7e517,21,14,54,1331,24,28,140,198926,0,0,0,1,0,0,0,0,0,2.423,2.193,0,30
663cf3ba6c1f755b20e7e513,15,28,48,1426,2,3,144,682608,0,0,0,1,0,0,0,0,0,742,1.174,0,30
663cf3b96c1f755b20e7e50f,146,60,178,3442,1,0,3,47,0,0,0,0,0,0,0,0,0,5.186,4.591,0,30
663cf35d6c1f755b20e7e50a,14,21,24,1,16,23,349,1423851,0,0,0,0,0,0,0,0,0,7.051,3.56,0,30
663cf35c6c1f755b20e7e4f2,15,21,84,1,5,0,3,3,0,0,0,0,0,0,0,0,0,132,4.233,0,30
663cf35c6c1f755b20e7e4ee,30,62,114,114,1,0,1,1,0,0,0,0,0,0,0,0,0,2.41,2.53,0,30
663cf35c6c1f755b20e7e4ea,376,1194,5290,8317453,8,2,52,69561,0,0,0,0,0,0,0,0,0,15,387,0,30
663cf35c6c1f755b20e7e4e6,270,1017,5771,314920,1,1,89,12257,0,0,0,0,0,0,0,0,0,15,387,0,30
663cf35b6c1f755b20e7e4de,33,22,103,103,14,14,85,470086,0,0,0,0,0,0,0,0,0,4.765,5.12,0,30
663cf35b6c1f755b20e7e4da,14,336,1990,30,2621,2047,22945,67571364,0,0,0,1,0,0,0,0,0,3.478,415,0,30
663cf35b6c1f755b20e7e4d6,34,276,1223,37733,204,32,919,1773604,0,0,0,0,0,0,0,0,0,165,239,0,30
663cefc06c1f755b20e7e4bb,28,26,279,6675,1,0,3,47,0,0,0,0,0,0,0,0,0,3753,1953,0,30
663cefc06c1f755b20e7e4b7,18,2,18,751,0,0,2,35,0,0,0,0,0,0,0,0,0,867,612,0,30
663cefc06c1f755b20e7e4b3,47,100,190,3562,1,0,1,15,0,0,0,0,0,0,0,0,0,1312,1562,0,30
663cefc06c1f755b20e7e4ac,14,26,42,1015,1,0,1,13,0,0,0,0,0,0,0,0,0,4961,4022,0,30
663cefc06c1f755b20e7e4a8,32,16,63,955,7,0,30,68020,0,0,0,1,0,0,0,0,0,6277,4862,39,39
663cefbf6c1f755b20e7e4a4,41,100,1134,36817,1,0,9,558,0,0,0,0,0,0,0,0,0,4209,1818,0,30
663cefbf6c1f755b20e7e4a0,39,103,959,23193,1,0,2,340,0,0,0,0,0,0,0,0,0,32600,1607,0,30
663cec1b6c1f755b20e7e475,23,61,95,1702,0,0,9,23077,0,0,0,0,0,0,0,0,0,2.541,2.851,0,30
663cec1a6c1f755b20e7e471,27,28,65,980,0,3,42,136036,0,0,0,0,0,0,0,0,0,7.235,5.61,0,30
663cec1a6c1f755b20e7e46d,27,29,62,777,0,0,11,29266,0,0,0,0,0,0,0,0,0,4.845,4.034,0,30
663cec1a6c1f755b20e7e469,18,26,203,1,3,8,24,141116,0,0,0,0,0,0,0,0,0,145,9.258,0,30
663cec1a6c1f755b20e7e465,23,19,183,183,1,10,42,152856,0,0,0,0,0,0,0,0,0,127,4.67,0,30
663ce75bc4081afbb717cd04,14,66,384,11263,0,0,1,82,0,0,0,1,0,0,0,0,0,24100,12500,0,30
663ce75ac4081afbb717cd00,21,31,227,5117,1,0,2,19,0,0,0,0,0,0,0,0,0,283,838,0,30
663ce75ac4081afbb717ccfc,15,74,523,14195,1,0,1,74,0,0,0,0,0,0,0,0,0,11400,342,0,30
663ce75ac4081afbb717ccf8,22,13,174,1,0,0,6,6,0,0,0,0,0,0,0,0,0,84200,227,0,30
663ce75ac4081afbb717ccf4,22,28,189,3394,1,0,2,25,0,0,0,0,0,0,0,0,0,4238,942,0,30
663ce759c4081afbb717ccf0,19,38,521,1,0,0,4,4,0,0,0,0,0,0,0,0,0,485,91,0,30
663ce759c4081afbb717ccec,83,80,817,11,2,0,1,1,0,0,0,0,0,0,0,0,0,4238,942,0,30
663ce758c4081afbb717cce8,22,81,409,3,1,2,5,5,0,0,0,0,0,0,0,0,0,4440,1710,0,30
663ce758c4081afbb717cce4,19,4,44,44,0,0,1,1,0,0,0,0,0,0,0,0,0,41700,566,0,30
663ce757c4081afbb717ccd4,1486,580,7561,166537,0,0,12,604,0,0,0,4,0,0,0,0,0,2233,577,0,30
663ce757c4081afbb717ccd0,21,114,1108,30220,0,0,2,115,0,0,0,0,0,0,0,0,0,1127,302,0,30
663ce441f7594f24c659d82c,12,18,28,651,1,0,1,9,0,0,0,0,0,0,0,0,0,6439,2792,2,1
663ccc1ee907ecc663fd3680,33,28,65,898,3,12,36,146730,0,0,0,0,0,0,0,0,0,2.113,2.008,2,1
663ccc1de907ecc663fd367c,18,8,33,489,1,0,1,11,0,0,0,0,0,0,0,0,0,4354,3981,2,1
663ccc1de907ecc663fd3678,22,54,632,16651,1,0,1,157,0,0,0,0,0,0,0,0,0,20900,789,2,1
663ccc1de907ecc663fd3674,14,6,58,2796,1,0,1,11,0,0,0,0,0,0,0,0,0,2264,2826,2,1
663ccc1ce907ecc663fd3670,26,82,122,1954,3,0,14,28632,0,0,0,0,0,0,0,0,0,1.233,1.472,2,1
663caa4b742e6a6d6ea56588,17,0,17,405,0,0,1,18,0,0,0,0,0,0,0,0,0,485,267,2,1
663caa4a742e6a6d6ea56584,14,35,60,1392,267,270,1834,3043971,0,0,0,0,0,0,0,0,0,18000,4367,2,1
663caa4a742e6a6d6ea56580,58,22,118,2733,1,0,1,3,0,0,0,0,0,0,0,0,0,6.344,3.376,2,1
663caa4a742e6a6d6ea5657c,15,25,62,62,27,55,380,516914,0,0,0,0,0,0,0,0,0,1376,1000,2,1
663caa4a742e6a6d6ea56578,20,3,158,158,1,0,3,3,0,0,0,0,0,0,0,0,0,3441,1103,2,1
663caa4a742e6a6d6ea56574,16,6,77,77,1,0,2,2,0,0,0,0,0,0,0,0,0,5653,3944,2,1
663caa4a742e6a6d6ea56570,14,89,269,2,2,1,4,4,0,0,0,0,0,0,0,0,0,1376,1000,2,1
663caa4a742e6a6d6ea5656c,34,10,233,233,1,0,2,2,0,0,0,0,0,0,0,0,0,7476,2755,2,1
663caa4a742e6a6d6ea56568,32,151,803,2,37,170,472,1699877,0,0,0,0,0,0,0,0,0,21600,1634,2,1
663caa4a742e6a6d6ea56564,27,8,263,263,1,0,2,2,0,0,0,0,0,0,0,0,0,7476,2755,2,1
663caa4a742e6a6d6ea56560,14,7,66,1146,211,145,2400,7254992,0,0,0,0,0,0,0,0,0,1.829,1.031,2,1
663caa49742e6a6d6ea5655c,145,118,191,10072,18,9,486,1252997,0,0,0,0,0,0,0,0,0,451,264,2,1
663caa49742e6a6d6ea56558,17,12,246,1836,102,153,1090,1195499,0,0,0,0,0,0,0,0,0,2122,495,2,1
663caa49742e6a6d6ea56554,11,9,46,3403,0,0,3,27,0,0,0,0,0,0,0,0,0,7.458,5.766,2,1
663caa49742e6a6d6ea56550,119,130,242,16888,0,0,1,235,0,0,0,0,0,0,0,0,0,729,199,2,1
663caa49742e6a6d6ea5654c,186,157,307,12931,1,0,2,386,0,0,0,0,0,0,0,0,0,443,263,2,1
663caa49742e6a6d6ea56544,22,24,188,4999,74,285,2412,3060920,0,0,0,0,0,0,0,0,0,8.544,7.905,2,1
663caa49742e6a6d6ea56540,25,98,1123,1,37,170,472,1699004,0,0,0,0,0,0,0,0,0,187,22,2,1
663caa49742e6a6d6ea5653c,30,63,428,5,36,42,237,480809,0,0,0,2,0,0,0,0,0,3327,930,2,1
663ca527beb949f9391d1f76,12,1,21,1901,2,0,0,78,0,0,0,0,0,0,0,0,0,451,311,2,1
663ca527beb949f9391d1f72,120,67,588,95484,8,21,325,12407,0,0,0,0,0,0,0,0,0,8.514,3.074,2,1
663ca526beb949f9391d1f6e,10,16,41,408,1,0,4,8,0,0,0,0,0,0,0,0,0,6.624,2.876,2,1
663ca526beb949f9391d1f6a,19,170,2049,250374,1,0,10,3818,0,0,0,0,0,0,0,0,0,346000,622,2,1
663ca526beb949f9391d1f66,10,23,78,8201,32,6,115,2932,0,0,0,2,0,0,0,0,0,55,54,2,1
663ca526beb949f9391d1f62,26,29,113,1,2,1,14,14,0,0,0,0,0,0,0,0,0,7.81,3.28,2,1
663ca526beb949f9391d1f5e,13,1,29,29,2,7,21,118017,0,0,0,0,0,0,0,0,0,1.026,604,2,1
663ca526beb949f9391d1f5a,43,582,3921,176,211,145,2398,7242809,0,0,0,0,0,0,0,0,0,492,981,2,1
663ca526beb949f9391d1f56,14,11,61,1880,1,0,2,40,0,0,0,0,0,0,0,0,0,1.392,1.855,2,1
663ca526beb949f9391d1f52,12,5,45,45,5,0,7,7,0,0,0,0,0,0,0,0,0,267,224,2,1
663ca526beb949f9391d1f4e,86,63,171,1862,0,0,2,39,0,0,0,0,0,0,0,0,0,3.925,2.327,2,1
663c9e4dbeb949f9391d1ef9,178,226,2477,291877,2,5,30,3486,0,0,0,0,0,0,0,0,0,19,11,2,1
663c9e4dbeb949f9391d1ef5,52,464,4812,581300,0,0,2,184,0,0,0,0,0,0,0,0,0,22,6.067,2,1
663c9e4dbeb949f9391d1ef1,17,28,74,2408,1,1,1,25,0,0,0,0,0,0,0,0,0,3.826,3.126,2,1
663c9e4dbeb949f9391d1eed,22,22,125,2980,1,0,1,148,0,0,1,10,0,0,0,0,0,6.377,5.751,2,1
663c9e4dbeb949f9391d1ee9,66,11,54,7469,10,16,265,700493,0,0,0,1,0,0,0,0,0,3.274,5.243,2,1
663c9e4dbeb949f9391d1ee5,17,24,100,3077,4,8,37,136542,0,0,0,1,0,0,0,0,0,34,141,2,1
663c9e4dbeb949f9391d1ee1,20,30,115,7176,2,1,8,384,0,0,0,0,0,0,0,0,0,409,1.276,2,1
663c9e4dbeb949f9391d1edd,28,78,460,20337,2,0,4,65,0,0,0,3,0,0,0,0,0,278,754,2,1
663c9e4dbeb949f9391d1ed9,97,31,307,19868,3,3,29,703,0,0,0,0,0,0,0,0,0,636,279,2,1
663c9e4cbeb949f9391d1ed5,72,77,198,63679,1,0,1,191,0,0,0,0,0,0,0,0,0,64,344,2,1
663c9e4cbeb949f9391d1ed1,14,36,58,1841,74,285,2411,3056933,0,0,0,0,0,0,0,0,0,7.704,5,2,1
663c99be610b07b73d2577ea,34,48,157,34404,2,2,12,849,0,0,0,0,0,0,0,0,0,605,2,3,14
663c99be610b07b73d2577e0,990,3291,31920,3221090,22,80,4695,113661,0,0,0,0,0,0,0,0,0,42,0,3,14
663c99be610b07b73d2577dc,561,12458,93864,5054757,1,21,376,68721,0,0,0,0,0,0,0,0,0,39,574,3,14
663c99be610b07b73d2577d8,971,15883,162645,3539351,8,36,1871,100402,0,0,0,0,0,0,0,0,0,204,2.521,3,14
663c99be610b07b73d2577d4,53,218,1693,192620,2,1,89,2829,0,0,0,0,0,0,0,0,0,11,2.804,3,14
663c99bd610b07b73d2577d0,360,1001,13461,358052,8,8,1061,26089,0,0,0,0,0,0,0,0,0,8.968,804,3,14
663c99bd610b07b73d2577cc,1135,5026,40344,2553902,40,256,2082,146415,0,0,0,0,0,0,0,0,0,39,574,3,14
663c99bd610b07b73d2577c8,355,6010,17663,1494962,211,1349,9153,113782,0,0,0,0,0,0,0,0,0,13,938,3,14
663c99bd610b07b73d2577c4,342,13577,52466,551587,7,7,50,2284,0,0,0,0,0,0,0,0,0,12,759,3,14
663c9520610b07b73d2577bd,27,33,130,9899,1,0,1,8,0,0,0,1,0,0,0,0,0,34300,19200,39,39
663c9520610b07b73d2577b9,15,32,133,3577,19,11,496,534650,0,0,0,4,0,0,0,0,0,34300,19200,39,39
663c9520610b07b73d2577b1,150,1485,3331,52875,0,4,31,530,0,0,0,0,0,0,0,0,0,9982,4613,39,39
663c951f610b07b73d2577ad,66,1111,1235,93999,1,6,45,4416,0,0,0,0,0,0,0,0,0,365,4.733,39,39
663c951f610b07b73d2577a9,15,17,35,1411,52,7,158,1300173,0,0,0,0,0,0,0,0,0,1.057,984,39,39
663c911960bdd4d514507146,68,192,429,102900,3,0,20,3542,0,0,0,0,0,0,0,0,0,10300,1696,3,14
663c8d2860bdd4d514507109,10,17,134,6392,44,197,1846,1800370,0,0,0,0,0,0,0,0,0,466,55,3,14
663c8d2860bdd4d514507105,36,81,364,49179,2,3,6,761,0,0,0,1,0,0,0,0,0,1598,399,3,14
663c8d2860bdd4d514507101,25,0,29,324,1,0,1,19,0,0,0,0,0,0,0,0,0,1.671,4.378,3,14
663c8d2860bdd4d5145070fd,58,166,342,5535,1,10,34,121725,0,0,0,0,0,0,0,0,0,8.266,6.604,3,14
663c8d2860bdd4d5145070f9,246,493,2180,337227,2,11,35,125127,0,0,0,0,0,0,0,0,0,65,1.642,3,14
663c8d2860bdd4d5145070f5,186,561,3328,412344,1,0,3,88,0,0,0,0,0,0,0,0,0,5547,537,3,14
663c8d2760bdd4d5145070f1,36,101,1169,20804,210,143,2380,7171470,0,0,0,0,0,0,0,0,0,12,45,3,14
663c8d2760bdd4d5145070ed,66,79,966,24356,35,25,354,2154166,0,0,0,0,0,0,0,0,0,12,45,3,14
663c8d2760bdd4d5145070e9,22,0,26,888,25,16,239,1432764,0,0,0,0,0,0,0,0,0,695,398,3,14
663c8d2760bdd4d5145070e5,92,121,1171,66772,37,17,365,1722761,0,0,0,1,0,0,0,0,0,12,45,3,14
663c8d2760bdd4d5145070e1,35,36,1461,163353,3,0,185,15691,0,0,0,0,0,0,0,0,0,17,147,3,14
663c8d2760bdd4d5145070dd,14,1,12,780,1,0,1,15,0,0,0,0,0,0,0,0,0,872,332,3,14
663c8d2760bdd4d5145070d9,31,0,37,1325,74,285,2407,3052064,0,0,0,0,0,0,0,0,0,1.346,1.28,3,14
663c8d2760bdd4d5145070d5,63,390,1636,1074422,2,0,2,1746,0,0,0,0,0,0,0,0,0,258,507,3,14
663c8639dae5e9d3e3d88fae,70,1098,2988,78857,8,22,147,472627,0,0,0,0,0,0,0,0,0,143,58,3,14
663c8639dae5e9d3e3d88faa,10,35,156,63115,1,0,0,200,0,0,0,0,0,0,0,0,0,114000,209,3,14
663c8638dae5e9d3e3d88fa6,50,18,118,83130,8,1,16,3492,0,0,0,0,0,0,0,0,0,3.353,3.474,3,14
663c8638dae5e9d3e3d88fa2,22,13,20,257,44,197,1851,1799151,0,0,0,0,0,0,0,0,0,849,305,3,14
663c8638dae5e9d3e3d88f9e,72,74,96,1724,0,5,2,101,0,0,0,0,0,0,0,0,0,84900,30500,3,14
663c8638dae5e9d3e3d88f9a,43,16,72,5928,210,143,2371,7152530,0,0,0,0,0,0,0,0,0,182,141,3,14
663c8638dae5e9d3e3d88f96,25,30,72,5999,2,0,0,172,0,0,0,0,0,0,0,0,0,326500,170500,3,14
663c18e9e59a1b9e6d48b721,372,494,3789,474275,58,25,381,1425778,0,0,0,0,0,0,0,0,0,2416,1.242,3,14
663c18e9e59a1b9e6d48b71d,180,200,207,7557,148,180,2169,5031030,0,0,0,0,0,0,0,0,0,585,88,3,14
663c18e8e59a1b9e6d48b719,17,228,5998,63281,148,180,2169,5031030,0,0,0,0,0,0,0,0,0,1025,46,3,14
663c18e8e59a1b9e6d48b715,13572,18460,19929,206194,26,7,77,261049,0,0,0,0,0,0,0,0,0,1473,347,3,14
663c18e8e59a1b9e6d48b70e,232,11987,2971,70762,3,2,66,0,0,0,0,0,0,0,0,0,0,822,163,3,14
663c18e8e59a1b9e6d48b707,20,277,284,26634,2,3,133,622988,0,0,0,0,0,0,0,0,0,654,221,3,14
663c18e8e59a1b9e6d48b703,58,245,255,2373,24,15,232,1396938,0,0,0,0,0,0,0,0,0,442,447,3,14
663c18e7e59a1b9e6d48b6ff,82,2611,10102,344994,17838,9409,82136,235776880,0,0,0,1,0,0,0,0,0,1.862,192,3,14
663c18e7e59a1b9e6d48b6fb,22,368,3267,213447,166,112,1859,5022154,0,0,0,0,0,0,0,0,0,923,344,3,14
663c18e7e59a1b9e6d48b6f7,119,53,122,8640,20,34,103,120205,0,0,0,0,0,0,0,0,0,297,288,3,14
663c18e7e59a1b9e6d48b6f3,90,450,2517,195865,0,51,574,1782755,0,0,0,0,0,0,0,0,0,3197,1.152,3,14
663c18e7e59a1b9e6d48b6ef,1098,1233,4104,680372,4,4,171,14018,0,0,0,0,0,0,0,0,0,103,9.598,3,14
663c18e7e59a1b9e6d48b6eb,38,174,1129,144135,13,0,1,1062,0,0,0,0,0,0,0,0,0,431,684,3,14
663c18e7e59a1b9e6d48b6e7,53,2474,12048,242617,742,393,3657,1833933,0,0,0,0,0,0,0,0,0,5418,194,3,14
663c0c361935dc5285a348c9,15,49,128,1994,2,5,8,59,0,0,0,0,0,0,0,0,0,469,417,39,39
663c0c361935dc5285a348c2,11,0,0,13,148,179,2166,5023870,0,0,0,0,0,0,0,0,0,173,221,39,39
663c0bdd1935dc5285a348b7,41,561,2165,80,207,133,2262,6827277,0,0,0,0,0,0,0,0,0,3008,1.322,3,14
663c0bdd1935dc5285a348b3,45,269,880,19,17835,9408,82167,235566321,0,0,0,0,0,0,0,0,0,3008,1.322,3,14
663c0bdd1935dc5285a348af,163,149,288,18810,6,8,19,1356,0,0,0,0,0,0,0,0,0,6.387,5.627,3,14
663c0bdd1935dc5285a348ab,37,1066,3560,34,35,15,351,1666725,0,0,0,0,0,0,0,0,0,3008,1.322,3,14
663c0bdd1935dc5285a348a7,26,4,61,3274,15,8,51,97296,0,0,0,0,0,0,0,0,0,5.289,807,3,14
663c0bdc1935dc5285a348a3,23,7,7,3586,32,24,346,2085528,0,0,0,0,0,0,0,0,0,6768,2.264,3,14
663c0bdc1935dc5285a3489f,49,30,24,8423,37,170,464,1669198,0,0,0,0,0,0,0,0,0,676800,2264,3,14
663c0bdc1935dc5285a3489b,21,99,183,22617,32,14,111,309219,0,0,0,0,0,0,0,0,0,13300,1,3,14
663c081f1935dc5285a3488e,64,57,159,18271,0,3,3,440,0,0,1,3,0,0,0,0,0,512100,1087,39,39
663c081f1935dc5285a3488a,127,412,1996,159463,9,21,142,66404,0,0,0,0,0,0,0,0,0,113,685,39,39
663c081f1935dc5285a34886,23,15,57,6195,1,0,1,11,0,0,0,0,0,0,0,0,0,4667,2627,39,39
663c081e1935dc5285a34882,44,69,386,48112,270,488,2512,4360999,0,0,0,0,0,0,0,0,0,5.63,638,39,39
